station,date,prcp,tobs
USC00513117,11/12/2016,0.5,22.2
USC00513117,12/12/2016,0.3,20
USC00513117,13/12/2016,2.5,20
USC00513117,14/12/2016,1.3,21.1
USC00513117,15/12/2016,0.5,21.1
USC00513117,16/12/2016,0.3,17.2
USC00513117,17/12/2016,2.8,21.7
USC00513117,18/12/2016,7.4,19.4
USC00513117,19/12/2016,5.3,20.6
USC00513117,20/12/2016,0.5,23.3
USC00513117,21/12/2016,0.8,22.2
USC00513117,22/12/2016,4.3,21.1
USC00513117,23/12/2016,2.5,20.6
USC00513117,24/12/2016,3.6,22.8
USC00513117,25/12/2016,0.8,23.3
USC00513117,26/12/2016,6.6,23.3
USC00513117,27/12/2016,0.8,22.8
USC00513117,28/12/2016,2.3,21.7
USC00513117,29/12/2016,4.6,22.2
USC00513117,30/12/2016,5.3,20.6
USC00513117,31/12/2016,15.7,21.7
USC00513117,1/01/2017,7.4,18.9
USC00513117,2/01/2017,0,18.9
USC00513117,3/01/2017,0,18.3
USC00513117,4/01/2017,0,17.8
USC00513117,5/01/2017,0,18.3
USC00513117,6/01/2017,0,21.1
USC00513117,7/01/2017,1.5,22.2
USC00513117,8/01/2017,0,16.7
USC00513117,9/01/2017,0,18.3
USC00513117,10/01/2017,0,18.9
USC00513117,11/01/2017,0,18.9
USC00513117,12/01/2017,0,19.4
USC00513117,13/01/2017,0,21.1
USC00513117,14/01/2017,0,18.9
USC00513117,15/01/2017,0,19.4
USC00513117,16/01/2017,0,20.6
USC00513117,17/01/2017,0,23.3
USC00513117,18/01/2017,0,22.8
USC00513117,19/01/2017,0,23.3
USC00513117,20/01/2017,0,22.8
USC00513117,21/01/2017,1,22.2
USC00513117,22/01/2017,0.3,21.7
USC00513117,23/01/2017,2,21.7
USC00513117,24/01/2017,3.8,21.7
USC00513117,25/01/2017,3,22.8
USC00513117,26/01/2017,0,22.2
USC00513117,27/01/2017,0,17.2
USC00513117,28/01/2017,3.6,21.7
USC00513117,29/01/2017,0,21.7
USC00513117,30/01/2017,0,20.6
USC00513117,31/01/2017,0,20.6
USC00513117,1/02/2017,0,20.6
USC00513117,2/02/2017,0,17.2
USC00513117,3/02/2017,0,17.8
USC00513117,4/02/2017,0,19.4
USC00513117,5/02/2017,0,23.9
USC00513117,6/02/2017,4.1,23.3
USC00513117,7/02/2017,27.4,19.4
USC00513117,8/02/2017,27.4,19.4
USC00513117,9/02/2017,0.5,17.8
USC00513117,10/02/2017,0,17.8
USC00513117,11/02/2017,25.4,18.3
USC00513117,12/02/2017,27.2,19.4
USC00513117,13/02/2017,73.7,20.6
USC00513117,14/02/2017,0,22.2
USC00513117,15/02/2017,0,24.4
USC00513117,16/02/2017,0,23.3
USC00513117,17/02/2017,20.3,19.4
USC00513117,18/02/2017,0,21.7
USC00513117,19/02/2017,0,21.1
USC00513117,20/02/2017,0,21.7
USC00513117,21/02/2017,0,21.1
USC00513117,22/02/2017,1.5,21.1
USC00513117,23/02/2017,0,21.1
USC00513117,24/02/2017,0,21.1
USC00513117,25/02/2017,0,17.2
USC00513117,26/02/2017,0,17.2
USC00513117,27/02/2017,0,18.9
USC00513117,28/02/2017,4.1,22.8
USC00513117,1/03/2017,55.9,22.2
USC00513117,2/03/2017,36.8,22.8
USC00513117,3/03/2017,13.7,22.8
USC00513117,4/03/2017,0,24.4
USC00513117,5/03/2017,2.5,21.1
USC00513117,6/03/2017,13,18.9
USC00513117,7/03/2017,0,18.3
USC00513117,8/03/2017,0,21.1
USC00513117,9/03/2017,20.3,19.4
USC00513117,10/03/2017,3.3,20
USC00513117,11/03/2017,0.8,20
USC00513117,12/03/2017,0,21.1
USC00513117,13/03/2017,0,21.1
USC00513117,14/03/2017,0,21.1
USC00513117,15/03/2017,0,21.7
USC00513117,16/03/2017,0,20.6
USC00513117,17/03/2017,4.8,20.6
USC00513117,18/03/2017,0,19.4
USC00513117,19/03/2017,0,22.2
USC00513117,20/03/2017,0,22.2
USC00513117,21/03/2017,0,22.8
USC00513117,22/03/2017,0,23.3
USC00513117,23/03/2017,0,23.3
USC00513117,24/03/2017,15.2,22.2
USC00513117,25/03/2017,3.3,22.2
USC00513117,26/03/2017,0,23.9
USC00513117,27/03/2017,0,23.3
USC00513117,28/03/2017,0.8,23.9
USC00513117,29/03/2017,0,22.8
USC00513117,30/03/2017,2,23.3
USC00513117,31/03/2017,0,23.3
USC00513117,1/04/2017,0,24.4
USC00513117,2/04/2017,0,23.3
USC00513117,3/04/2017,2,22.8
USC00513117,4/04/2017,1,22.2
USC00513117,5/04/2017,1,22.2
USC00513117,6/04/2017,0,22.8
USC00513117,7/04/2017,0,23.3
USC00513117,8/04/2017,0,22.8
USC00513117,9/04/2017,0,20.6
USC00513117,10/04/2017,0.3,21.7
USC00513117,11/04/2017,0.8,23.9
USC00513117,12/04/2017,0.8,23.3
USC00513117,13/04/2017,6.9,21.7
USC00513117,14/04/2017,17.5,21.1
USC00513117,15/04/2017,11.4,21.1
USC00513117,16/04/2017,12.4,20.6
USC00513117,17/04/2017,10.4,20.6
USC00513117,18/04/2017,2,21.1
USC00513117,19/04/2017,0.5,21.1
USC00513117,20/04/2017,8.4,23.9
USC00513117,21/04/2017,29.5,21.1
USC00513117,22/04/2017,25.7,23.3
USC00513117,23/04/2017,0.5,23.9
USC00513117,24/04/2017,0,24.4
USC00513117,25/04/2017,0,23.9
USC00513117,26/04/2017,0,25.6
USC00513117,27/04/2017,2.5,22.8
USC00513117,28/04/2017,66,21.1
USC00513117,29/04/2017,8.9,18.9
USC00513117,30/04/2017,30.7,16.1
USC00513117,1/05/2017,1.8,20
USC00513117,2/05/2017,0.8,22.8
USC00513117,3/05/2017,0.3,23.3
USC00513117,4/05/2017,0,25
USC00513117,5/05/2017,0,25.6
USC00513117,6/05/2017,0,23.9
USC00513117,7/05/2017,1.8,23.9
USC00513117,8/05/2017,5.6,21.7
USC00513117,9/05/2017,41.1,23.3
USC00513117,10/05/2017,1.3,23.9
USC00513117,11/05/2017,0.8,23.3
USC00513117,12/05/2017,1,23.3
USC00513117,13/05/2017,0.5,23.9
USC00513117,14/05/2017,1.3,23.9
USC00513117,15/05/2017,2,23.9
USC00513117,16/05/2017,0.8,23.9
USC00513117,17/05/2017,0.5,23.9
USC00513117,18/05/2017,2.3,21.1
USC00513117,19/05/2017,0.5,21.1
USC00513117,20/05/2017,0,22.2
USC00513117,21/05/2017,0,22.2
USC00513117,22/05/2017,0,24.4
USC00513117,23/05/2017,0.5,22.8
USC00513117,24/05/2017,14.7,23.9
USC00513117,25/05/2017,9.4,20.6
USC00513117,26/05/2017,0.5,22.8
USC00513117,27/05/2017,0,20.6
USC00513117,28/05/2017,7.4,21.7
USC00513117,29/05/2017,0.5,21.7
USC00513117,30/05/2017,5.1,23.3
USC00513117,31/05/2017,2.5,24.4
USC00513117,1/06/2017,0.8,24.4
USC00513117,2/06/2017,2.5,24.4
USC00513117,3/06/2017,5.1,24.4
USC00513117,4/06/2017,3.8,25.6
USC00513117,5/06/2017,0,24.4
USC00513117,6/06/2017,0,23.9
USC00513117,7/06/2017,0,23.9
USC00513117,8/06/2017,0.5,24.4
USC00513117,9/06/2017,0.5,25.6
USC00513117,10/06/2017,5.3,23.9
USC00513117,11/06/2017,6.1,22.8
USC00513117,12/06/2017,4.8,24.4
USC00513117,13/06/2017,9.1,24.4
USC00513117,14/06/2017,6.9,24.4
USC00513117,15/06/2017,4.3,25
USC00513117,16/06/2017,0.5,24.4
USC00513117,17/06/2017,8.9,25
USC00513117,18/06/2017,6.4,22.2
USC00513117,19/06/2017,1.3,25
USC00513117,20/06/2017,1.3,23.9
USC00513117,21/06/2017,0.5,27.8
USC00513117,22/06/2017,2.5,25
USC00513117,23/06/2017,0,24.4
USC00513117,24/06/2017,0,23.3
USC00513117,25/06/2017,2,22.8
USC00513117,26/06/2017,0.5,25
USC00513117,27/06/2017,0,25
USC00513117,28/06/2017,0.3,25
USC00513117,29/06/2017,0.8,24.4
USC00513117,30/06/2017,1,23.3
USC00513117,1/07/2017,1.5,24.4
USC00513117,2/07/2017,1.3,25
USC00513117,3/07/2017,3.3,25
USC00513117,4/07/2017,0.8,25
USC00513117,5/07/2017,0,25
USC00513117,6/07/2017,0,24.4
USC00513117,7/07/2017,0.5,25
USC00513117,8/07/2017,0.5,24.4
USC00513117,9/07/2017,2.3,24.4
USC00513117,10/07/2017,0,26.1
USC00513117,11/07/2017,0.3,24.4
USC00513117,12/07/2017,0.3,25.6
USC00513117,13/07/2017,8.4,24.4
USC00513117,14/07/2017,1.3,26.7
USC00513117,15/07/2017,0.8,26.1
USC00513117,16/07/2017,1.8,24.4
USC00513117,17/07/2017,3,23.9
USC00513117,18/07/2017,0.8,25.6
USC00513117,19/07/2017,0,25.6
USC00513117,20/07/2017,3,25.6
USC00513117,21/07/2017,0,25.6
USC00513117,22/07/2017,1.8,25.6
USC00513117,23/07/2017,1.5,23.9
USC00513117,24/07/2017,14.7,25.6
USC00513117,25/07/2017,0.8,25.6
USC00513117,26/07/2017,1.5,25.6
USC00513117,27/07/2017,0,25
USC00513117,28/07/2017,3.3,25
USC00513117,29/07/2017,1.5,25.6
USC00513117,30/07/2017,0,25.6
USC00513117,31/07/2017,0,25
USC00514830,1/03/2010,0.3,19.4
USC00514830,2/03/2010,0,21.1
USC00514830,3/03/2010,0.3,20
USC00514830,4/03/2010,12.2,19.4
USC00514830,5/03/2010,5.6,19.4
USC00514830,6/03/2010,1.5,23.3
USC00514830,8/03/2010,,20.6
USC00514830,9/03/2010,0.8,21.1
USC00514830,10/03/2010,0.8,21.1
USC00514830,11/03/2010,8.1,22.2
USC00514830,12/03/2010,0.5,19.4
USC00514830,14/03/2010,0,21.1
USC00514830,15/03/2010,0.8,21.1
USC00514830,17/03/2010,,18.9
USC00514830,18/03/2010,13.7,18.9
USC00514830,19/03/2010,1.8,18.9
USC00514830,20/03/2010,0,20
USC00514830,21/03/2010,0,22.2
USC00514830,22/03/2010,0,21.7
USC00514830,23/03/2010,0,21.1
USC00514830,24/03/2010,0.5,22.2
USC00514830,25/03/2010,3.3,22.2
USC00514830,26/03/2010,0.8,21.1
USC00514830,27/03/2010,0,23.3
USC00514830,28/03/2010,0,22.2
USC00514830,29/03/2010,0.3,21.1
USC00514830,30/03/2010,0.8,21.7
USC00514830,31/03/2010,1,19.4
USC00514830,1/04/2010,0.5,20.6
USC00514830,2/04/2010,1.3,21.7
USC00514830,4/04/2010,,21.1
USC00514830,5/04/2010,2.5,21.1
USC00514830,6/04/2010,3.8,21.1
USC00514830,7/04/2010,1.3,21.7
USC00514830,8/04/2010,8.1,22.2
USC00514830,9/04/2010,1,21.7
USC00514830,10/04/2010,1.3,23.9
USC00514830,11/04/2010,2.3,20
USC00514830,12/04/2010,0,21.1
USC00514830,13/04/2010,0.5,20
USC00514830,14/04/2010,0,19.4
USC00514830,15/04/2010,0,20
USC00514830,16/04/2010,0.5,20
USC00514830,17/04/2010,0,21.1
USC00514830,18/04/2010,0,20
USC00514830,19/04/2010,0,21.1
USC00514830,20/04/2010,4.6,21.1
USC00514830,21/04/2010,1.5,21.7
USC00514830,22/04/2010,1.8,20.6
USC00514830,23/04/2010,1.3,22.2
USC00514830,24/04/2010,0.3,22.8
USC00514830,25/04/2010,0,22.8
USC00514830,26/04/2010,0,23.3
USC00514830,27/04/2010,0.5,22.8
USC00514830,28/04/2010,2.3,21.7
USC00514830,29/04/2010,0.3,22.2
USC00514830,30/04/2010,0.5,22.2
USC00514830,1/05/2010,6.1,22.2
USC00514830,2/05/2010,0.5,21.7
USC00514830,3/05/2010,19,21.1
USC00514830,4/05/2010,0,23.3
USC00514830,5/05/2010,0,22.2
USC00514830,6/05/2010,0,22.8
USC00514830,8/05/2010,,22.8
USC00514830,9/05/2010,0,22.8
USC00514830,10/05/2010,1,22.2
USC00514830,11/05/2010,0.3,23.3
USC00514830,12/05/2010,0.8,22.2
USC00514830,13/05/2010,0.5,21.7
USC00514830,14/05/2010,0,23.9
USC00514830,15/05/2010,2.5,23.9
USC00514830,17/05/2010,0,22.8
USC00514830,18/05/2010,0,22.8
USC00514830,19/05/2010,0,22.8
USC00514830,21/05/2010,,21.7
USC00514830,22/05/2010,0.3,24.4
USC00514830,23/05/2010,2.8,21.7
USC00514830,24/05/2010,3,22.8
USC00514830,25/05/2010,3.3,22.2
USC00514830,26/05/2010,2.8,22.2
USC00514830,27/05/2010,0,23.9
USC00514830,28/05/2010,0,23.3
USC00514830,29/05/2010,0,23.3
USC00514830,30/05/2010,1,22.8
USC00514830,31/05/2010,0,23.9
USC00514830,1/06/2010,0.3,22.8
USC00514830,2/06/2010,0,22.2
USC00514830,3/06/2010,0,23.3
USC00514830,4/06/2010,0,22.8
USC00514830,5/06/2010,0,22.2
USC00514830,6/06/2010,0,23.9
USC00514830,7/06/2010,2.3,23.3
USC00514830,8/06/2010,0,23.9
USC00514830,9/06/2010,0,22.8
USC00514830,10/06/2010,0,23.9
USC00514830,11/06/2010,0,24.4
USC00514830,12/06/2010,0.8,23.3
USC00514830,13/06/2010,0,23.3
USC00514830,14/06/2010,1.5,22.8
USC00514830,15/06/2010,0.8,22.8
USC00514830,16/06/2010,0,24.4
USC00514830,17/06/2010,0,23.9
USC00514830,18/06/2010,0.8,21.1
USC00514830,19/06/2010,1,23.9
USC00514830,20/06/2010,0,22.8
USC00514830,21/06/2010,0,23.3
USC00514830,22/06/2010,0,23.3
USC00514830,23/06/2010,0,23.3
USC00514830,24/06/2010,1.3,23.3
USC00514830,25/06/2010,3,21.1
USC00514830,27/06/2010,,23.9
USC00514830,28/06/2010,4.6,23.3
USC00514830,29/06/2010,1.5,22.8
USC00514830,30/06/2010,0.8,23.3
USC00514830,1/07/2010,0.5,21.7
USC00514830,2/07/2010,8.1,20.6
USC00514830,3/07/2010,4.1,22.8
USC00514830,4/07/2010,2,22.2
USC00514830,5/07/2010,0,24.4
USC00514830,6/07/2010,3.8,22.8
USC00514830,7/07/2010,2.3,21.7
USC00514830,8/07/2010,3.6,21.1
USC00514830,9/07/2010,0.3,23.3
USC00514830,10/07/2010,1.5,21.7
USC00514830,12/07/2010,0,22.8
USC00514830,13/07/2010,0,22.2
USC00514830,14/07/2010,0.8,22.2
USC00514830,15/07/2010,3.3,23.9
USC00514830,16/07/2010,0.5,23.3
USC00514830,18/07/2010,,23.9
USC00514830,19/07/2010,3.6,20.6
USC00514830,20/07/2010,4.3,23.9
USC00514830,21/07/2010,0,23.9
USC00514830,22/07/2010,2.8,23.9
USC00514830,23/07/2010,1.8,21.1
USC00514830,26/07/2010,0,23.9
USC00514830,27/07/2010,10.9,20.6
USC00514830,28/07/2010,0.8,23.3
USC00514830,29/07/2010,0,24.4
USC00514830,30/07/2010,1.5,23.9
USC00514830,31/07/2010,0.3,22.8
USC00514830,1/08/2010,6.4,21.7
USC00514830,2/08/2010,2.8,22.8
USC00514830,3/08/2010,1,21.7
USC00514830,4/08/2010,1.3,23.3
USC00514830,5/08/2010,7.4,22.2
USC00514830,6/08/2010,0,23.9
USC00514830,7/08/2010,2.3,24.4
USC00514830,8/08/2010,1.8,22.8
USC00514830,9/08/2010,1,23.3
USC00514830,10/08/2010,0,23.3
USC00514830,11/08/2010,0.3,22.8
USC00514830,12/08/2010,0.3,23.9
USC00514830,13/08/2010,0.3,24.4
USC00514830,14/08/2010,0,23.9
USC00514830,15/08/2010,0,23.9
USC00514830,16/08/2010,3.6,21.7
USC00514830,17/08/2010,0,22.8
USC00514830,18/08/2010,1.3,23.9
USC00514830,19/08/2010,3.3,24.4
USC00514830,20/08/2010,0.3,23.9
USC00514830,21/08/2010,0,23.3
USC00514830,22/08/2010,0,22.2
USC00514830,23/08/2010,0,25
USC00514830,24/08/2010,0,23.9
USC00514830,25/08/2010,0.5,23.9
USC00514830,26/08/2010,2,21.7
USC00514830,27/08/2010,3.8,23.9
USC00514830,28/08/2010,0.3,23.9
USC00514830,29/08/2010,2.5,23.3
USC00514830,30/08/2010,0,23.9
USC00514830,31/08/2010,0,22.8
USC00514830,1/09/2010,0.3,22.2
USC00514830,2/09/2010,1.5,21.7
USC00514830,3/09/2010,2.8,23.3
USC00514830,4/09/2010,0,24.4
USC00514830,5/09/2010,2.8,23.9
USC00514830,6/09/2010,0.8,25
USC00514830,7/09/2010,2.5,23.9
USC00514830,8/09/2010,1.3,23.9
USC00514830,9/09/2010,1,23.9
USC00514830,10/09/2010,0.3,23.9
USC00514830,11/09/2010,0,24.4
USC00514830,12/09/2010,0,24.4
USC00514830,13/09/2010,0,23.9
USC00514830,14/09/2010,1,23.9
USC00514830,15/09/2010,0.3,23.3
USC00514830,16/09/2010,0.5,24.4
USC00514830,17/09/2010,0.8,23.9
USC00514830,18/09/2010,0,23.9
USC00514830,19/09/2010,1.5,23.3
USC00514830,20/09/2010,0.8,23.3
USC00514830,21/09/2010,0.3,23.3
USC00514830,22/09/2010,10.4,21.7
USC00514830,23/09/2010,14.5,23.9
USC00514830,24/09/2010,0,24.4
USC00514830,25/09/2010,0,23.9
USC00514830,26/09/2010,0,23.9
USC00514830,27/09/2010,0,22.8
USC00514830,28/09/2010,0.3,24.4
USC00514830,29/09/2010,0,22.8
USC00514830,30/09/2010,0.8,22.8
USC00514830,1/10/2010,7.6,21.7
USC00514830,2/10/2010,2.3,23.9
USC00514830,3/10/2010,0.3,24.4
USC00514830,4/10/2010,2.8,23.3
USC00514830,5/10/2010,0.5,24.4
USC00514830,6/10/2010,0,23.9
USC00514830,7/10/2010,0,23.9
USC00514830,8/10/2010,0,23.9
USC00514830,9/10/2010,0,23.9
USC00514830,10/10/2010,0.8,23.3
USC00514830,11/10/2010,1,23.3
USC00514830,12/10/2010,0.8,23.3
USC00514830,13/10/2010,0.3,23.9
USC00514830,14/10/2010,0,23.9
USC00514830,15/10/2010,0,23.9
USC00514830,17/10/2010,,23.3
USC00514830,18/10/2010,0,23.3
USC00514830,19/10/2010,0.3,21.7
USC00514830,20/10/2010,0,22.8
USC00514830,21/10/2010,20.8,22.2
USC00514830,22/10/2010,0,24.4
USC00514830,23/10/2010,0,24.4
USC00514830,24/10/2010,0,24.4
USC00514830,25/10/2010,0,23.3
USC00514830,26/10/2010,1,21.7
USC00514830,27/10/2010,2.8,23.3
USC00514830,28/10/2010,3,23.3
USC00514830,29/10/2010,7.1,23.3
USC00514830,1/11/2010,,22.2
USC00514830,2/11/2010,0.8,22.2
USC00514830,3/11/2010,3.3,20
USC00514830,4/11/2010,4.6,21.1
USC00514830,5/11/2010,2.3,22.8
USC00514830,6/11/2010,8.9,21.1
USC00514830,7/11/2010,3.6,22.8
USC00514830,8/11/2010,0,22.8
USC00514830,9/11/2010,0.3,23.3
USC00514830,10/11/2010,0,22.8
USC00514830,11/11/2010,0.3,22.8
USC00514830,12/11/2010,0.3,23.3
USC00514830,13/11/2010,2.5,23.3
USC00514830,14/11/2010,0.3,22.8
USC00514830,15/11/2010,2,22.2
USC00514830,16/11/2010,0,22.8
USC00514830,17/11/2010,0,22.2
USC00514830,18/11/2010,0,21.7
USC00514830,19/11/2010,4.1,23.9
USC00514830,20/11/2010,0.3,21.1
USC00514830,22/11/2010,,21.1
USC00514830,23/11/2010,0,21.1
USC00514830,24/11/2010,0,23.3
USC00514830,26/11/2010,,22.8
USC00514830,27/11/2010,0,22.8
USC00514830,28/11/2010,13.7,21.7
USC00514830,29/11/2010,5.6,23.3
USC00514830,30/11/2010,0.3,22.8
USC00514830,1/12/2010,0.8,22.8
USC00514830,2/12/2010,1.5,22.8
USC00514830,3/12/2010,5.6,21.7
USC00514830,4/12/2010,0,22.2
USC00514830,5/12/2010,0,21.7
USC00514830,6/12/2010,0,17.8
USC00514830,7/12/2010,0,21.7
USC00514830,8/12/2010,0,16.7
USC00514830,9/12/2010,3,21.1
USC00514830,10/12/2010,51.1,17.8
USC00514830,11/12/2010,6.6,17.8
USC00514830,12/12/2010,0.3,21.1
USC00514830,13/12/2010,16.5,21.1
USC00514830,14/12/2010,0,20.6
USC00514830,15/12/2010,0,22.2
USC00514830,16/12/2010,0,20
USC00514830,17/12/2010,0,20
USC00514830,18/12/2010,0,18.3
USC00514830,19/12/2010,61.7,19.4
USC00514830,20/12/2010,64.8,20
USC00514830,21/12/2010,12.4,21.1
USC00514830,22/12/2010,1.3,19.4
USC00514830,23/12/2010,0.5,22.8
USC00514830,24/12/2010,0,21.1
USC00514830,26/12/2010,,20
USC00514830,27/12/2010,3.8,22.2
USC00514830,28/12/2010,24.4,20.6
USC00514830,29/12/2010,0.3,21.7
USC00514830,30/12/2010,1.3,21.1
USC00514830,31/12/2010,0,23.9
USC00514830,1/01/2011,3.6,23.9
USC00514830,2/01/2011,0,21.7
USC00514830,3/01/2011,1,22.8
USC00514830,4/01/2011,0,21.1
USC00514830,5/01/2011,0,17.8
USC00514830,6/01/2011,3.3,18.3
USC00514830,7/01/2011,0,18.3
USC00514830,8/01/2011,0,17.8
USC00514830,9/01/2011,2,15
USC00514830,10/01/2011,0,21.1
USC00514830,11/01/2011,15.5,14.4
USC00514830,12/01/2011,13.7,18.9
USC00514830,13/01/2011,99.3,20
USC00514830,14/01/2011,4.3,23.3
USC00514830,16/01/2011,0,19.4
USC00514830,17/01/2011,1.8,20
USC00514830,18/01/2011,0,18.9
USC00514830,19/01/2011,1.8,18.3
USC00514830,20/01/2011,0.8,21.1
USC00514830,21/01/2011,2.5,21.7
USC00514830,22/01/2011,0,22.8
USC00514830,23/01/2011,0,20.6
USC00514830,24/01/2011,0,21.1
USC00514830,25/01/2011,0,18.3
USC00514830,26/01/2011,0,19.4
USC00514830,27/01/2011,0,20.6
USC00514830,28/01/2011,0,21.1
USC00514830,31/01/2011,,19.4
USC00514830,1/02/2011,0,20.6
USC00514830,2/02/2011,0,21.1
USC00514830,3/02/2011,0,21.1
USC00514830,4/02/2011,0,18.9
USC00514830,7/02/2011,,20.6
USC00514830,8/02/2011,7.6,21.1
USC00514830,9/02/2011,0,21.1
USC00514830,10/02/2011,0,22.2
USC00514830,11/02/2011,8.6,18.9
USC00514830,13/02/2011,,19.4
USC00514830,14/02/2011,0,20
USC00514830,15/02/2011,0,21.1
USC00514830,17/02/2011,,22.8
USC00514830,18/02/2011,0,22.8
USC00514830,20/02/2011,,23.3
USC00514830,21/02/2011,0,23.9
USC00514830,22/02/2011,0,22.8
USC00514830,23/02/2011,0,21.7
USC00514830,24/02/2011,84.6,20
USC00514830,25/02/2011,0,21.7
USC00514830,28/02/2011,,21.1
USC00514830,1/03/2011,1.3,20
USC00514830,2/03/2011,0,21.1
USC00514830,3/03/2011,5.1,21.1
USC00514830,4/03/2011,36.8,22.8
USC00514830,5/03/2011,6.6,20
USC00514830,6/03/2011,16.3,23.9
USC00514830,7/03/2011,0,21.7
USC00514830,8/03/2011,0.8,22.8
USC00514830,9/03/2011,4.1,21.1
USC00514830,10/03/2011,35.6,20
USC00514830,11/03/2011,0.5,22.2
USC00514830,14/03/2011,,22.8
USC00514830,15/03/2011,0,22.2
USC00514830,16/03/2011,0,21.7
USC00514830,17/03/2011,1.8,22.2
USC00514830,18/03/2011,2.5,21.1
USC00514830,19/03/2011,3.6,21.7
USC00514830,21/03/2011,,21.7
USC00514830,22/03/2011,1,21.7
USC00514830,23/03/2011,0,21.1
USC00514830,24/03/2011,3.8,22.2
USC00514830,26/03/2011,,20
USC00514830,28/03/2011,,21.7
USC00514830,29/03/2011,0,22.2
USC00514830,30/03/2011,0,22.2
USC00514830,31/03/2011,0,23.9
USC00514830,1/04/2011,8.9,21.7
USC00514830,4/04/2011,,22.2
USC00514830,5/04/2011,0,21.7
USC00514830,6/04/2011,0,21.1
USC00514830,7/04/2011,15,19.4
USC00514830,8/04/2011,7.9,20.6
USC00514830,10/04/2011,,23.3
USC00514830,11/04/2011,0,22.2
USC00514830,12/04/2011,0,22.2
USC00514830,13/04/2011,0,20.6
USC00514830,14/04/2011,0,22.8
USC00514830,15/04/2011,0,24.4
USC00514830,17/04/2011,,24.4
USC00514830,18/04/2011,0,23.3
USC00514830,19/04/2011,0,22.8
USC00514830,20/04/2011,0,21.7
USC00514830,21/04/2011,0,23.3
USC00514830,22/04/2011,0,22.8
USC00514830,23/04/2011,1,25
USC00514830,25/04/2011,0,23.3
USC00514830,26/04/2011,0,23.3
USC00514830,27/04/2011,0.8,21.7
USC00514830,28/04/2011,0,23.3
USC00514830,29/04/2011,8.6,22.2
USC00514830,30/04/2011,3,23.9
USC00514830,2/05/2011,,23.9
USC00514830,3/05/2011,16.3,21.7
USC00514830,4/05/2011,2.8,22.8
USC00514830,5/05/2011,2,21.7
USC00514830,6/05/2011,10.2,20.6
USC00514830,7/05/2011,25.1,21.1
USC00514830,9/05/2011,,22.2
USC00514830,10/05/2011,9.7,22.8
USC00514830,11/05/2011,0.3,22.8
USC00514830,12/05/2011,0,22.8
USC00514830,13/05/2011,0,22.8
USC00514830,16/05/2011,0,23.3
USC00514830,17/05/2011,0,22.8
USC00514830,18/05/2011,14.2,20
USC00514830,19/05/2011,0.5,23.3
USC00514830,20/05/2011,0,23.3
USC00514830,22/05/2011,,22.8
USC00514830,23/05/2011,0,23.3
USC00514830,24/05/2011,0,23.3
USC00514830,25/05/2011,0.3,22.8
USC00514830,26/05/2011,0.5,22.8
USC00514830,27/05/2011,2.3,23.3
USC00514830,29/05/2011,,23.9
USC00514830,31/05/2011,0,23.3
USC00514830,1/06/2011,4.8,22.2
USC00514830,2/06/2011,1,22.8
USC00514830,3/06/2011,44.4,19.4
USC00514830,4/06/2011,29,20.6
USC00514830,5/06/2011,91.4,24.4
USC00514830,6/06/2011,0,22.8
USC00514830,7/06/2011,1.3,21.1
USC00514830,8/06/2011,4.3,22.2
USC00514830,9/06/2011,0,23.3
USC00514830,10/06/2011,0.5,22.2
USC00514830,13/06/2011,,22.2
USC00514830,14/06/2011,0.5,23.9
USC00514830,15/06/2011,0,22.8
USC00514830,16/06/2011,3.3,22.8
USC00514830,17/06/2011,0,22.2
USC00514830,18/06/2011,0,23.3
USC00514830,19/06/2011,3,24.4
USC00514830,21/06/2011,,22.2
USC00514830,22/06/2011,5.1,23.3
USC00514830,23/06/2011,2.3,21.1
USC00514830,24/06/2011,4.3,23.3
USC00514830,25/06/2011,0.8,23.3
USC00514830,27/06/2011,,23.3
USC00514830,28/06/2011,3,21.7
USC00514830,1/07/2011,0.3,23.3
USC00514830,3/07/2011,,25
USC00514830,4/07/2011,0.5,24.4
USC00514830,5/07/2011,3.6,22.8
USC00514830,6/07/2011,0,22.8
USC00514830,7/07/2011,1.5,22.8
USC00514830,8/07/2011,3.8,23.3
USC00514830,9/07/2011,1.8,23.3
USC00514830,10/07/2011,0.5,24.4
USC00514830,12/07/2011,,23.9
USC00514830,13/07/2011,0.8,23.9
USC00514830,14/07/2011,0.3,23.3
USC00514830,15/07/2011,3.3,24.4
USC00514830,16/07/2011,0.5,25
USC00514830,18/07/2011,,24.4
USC00514830,19/07/2011,0.3,23.9
USC00514830,20/07/2011,2.5,23.3
USC00514830,21/07/2011,0,24.4
USC00514830,22/07/2011,1.8,23.9
USC00514830,25/07/2011,,23.9
USC00514830,26/07/2011,0.3,22.8
USC00514830,27/07/2011,3.3,23.3
USC00514830,28/07/2011,0,23.3
USC00514830,29/07/2011,1,23.9
USC00514830,30/07/2011,9.9,24.4
USC00514830,1/08/2011,0,22.2
USC00514830,2/08/2011,0.8,23.3
USC00514830,3/08/2011,0.5,22.8
USC00514830,4/08/2011,0.3,23.3
USC00514830,5/08/2011,0.5,22.8
USC00514830,7/08/2011,0,25.6
USC00514830,13/08/2011,,25
USC00514830,15/08/2011,,23.9
USC00514830,16/08/2011,0.3,22.8
USC00514830,17/08/2011,0,23.3
USC00514830,18/08/2011,0,24.4
